,adjective,type,count,source,Lead_Bi,Lead_Tri,COCA_Bigram,COCA_Trigram,Cos_AvgDist_TOT,prop2,penalr2,tfidf,tfidf_z,Lead_gram_meanz2,COCA_gram_meanz2,Cos_AvgDist_TOT_z2,Cos_Rank4,COCA_Rank4,Lead_Rank4,tfidf_Rank4,Avg_Rank_OptC2
81,heroic,lemma,1,1,0,0,2,0,0.15193341,65.66063348,1.817305068,1.817305068,-0.378147119,-0.154687532,-0.201034709,0.292899718,1546,580,767,81,743.5
693,task-relevant,token,1,1,4,0,0,0,-0.102283366,14511,4.161697342,4.161697342,-0.361684679,-0.065517849,-0.206076447,-3.570296654,1,59.5,2220,692.5,743.25
1503,numismatic,lemma,4,1,0,0,1,0,0.080675874,5389.8,3.73157265,14.9262906,-0.286095165,-0.154687532,-0.203555578,-0.789962948,404,298.5,767,1503.5,743.25
1391,walk-in,lemma,5,2,0,0,2,0,0.056013446,303.7729469,2.482549094,12.41274547,-0.303745405,-0.154687532,-0.201034709,-1.164744672,234,580,767,1391,743
428,counterfeit,lemma,1,1,0,0,2,0,0.134467349,602.6932907,2.780096357,2.780096357,-0.37138635,-0.154687532,-0.201034709,0.027477324,1196,580,767,428,742.75
955,goal-oriented,lemma,2,2,1,0,0,0,0.055242498,1232.960784,3.090949264,6.181898527,-0.347498725,-0.132395111,-0.206076447,-1.176460367,224,59.5,1731.5,955.5,742.625
743,crippling,lemma,2,1,0,0,1,0,0.13301485,193.2817623,2.286190877,4.572381753,-0.358800832,-0.154687532,-0.203555578,0.005404476,1161,298.5,767,743,742.375
1096,work-based,token,2,1,1,0,0,0,-0.053187031,5895.09375,3.770490716,7.540981432,-0.337955176,-0.132395111,-0.206076447,-2.824205914,80,59.5,1731.5,1096,741.75
1093,non-clinical,token,2,1,1,0,0,0,-0.052024382,5548.323529,3.744161777,7.488323555,-0.338324943,-0.132395111,-0.206076447,-2.806537758,81,59.5,1731.5,1093,741.25
769,lighted,lemma,2,1,0,0,4,0,0.089463217,230.052439,2.361826842,4.723653684,-0.357738593,-0.154687532,-0.19599297,-0.656426396,493,935,767,769,741
227,poorly,lemma,1,1,0,0,2,0,0.144399634,191.321501,2.281763779,2.281763779,-0.374885666,-0.154687532,-0.201034709,0.178412949,1385,580,767,227,739.75
185,vigilant,lemma,1,1,0,0,2,0,0.146128367,155.0065735,2.190350116,2.190350116,-0.375527578,-0.154687532,-0.201034709,0.204683574,1427,580,767,185,739.75
627,social-economic,token,1,1,1,0,2,0,-0.081706511,5548.323529,3.744161777,3.744161777,-0.364616634,-0.132395111,-0.201034709,-3.257601207,19,580,1731.5,626.5,739.25
345,inflexible,lemma,1,1,0,0,7,0,0.098847021,357.9563567,2.553830079,2.553830079,-0.372975203,-0.154687532,-0.188430362,-0.513825745,606,1239,767,345,739.25
239,chic,lemma,1,1,0,0,4,0,0.126093935,197.8426848,2.296319997,2.296319997,-0.374783452,-0.154687532,-0.19599297,-0.09976897,1016,935,767,239,739.25
38,old-fashioned,lemma,1,1,0,0,16,0,0.086989428,37.17103448,1.570204648,1.570204648,-0.37988227,-0.154687532,-0.165742537,-0.694019245,466,1685,767,38,739
1198,higher-quality,lemma,3,1,0,0,3,0,0.053544516,1030.836066,3.013189605,9.039568814,-0.327432021,-0.154687532,-0.198513839,-1.20226369,218,772.5,767,1198,738.875
782,pathological,lemma,2,2,0,0,2,0,0.113795955,257.7090164,2.411129613,4.822259227,-0.35704618,-0.154687532,-0.201034709,-0.286654796,825,580,767,782,738.5
1354,above-mentioned,lemma,4,1,0,0,2,0,0.058754725,806.1666667,2.906424837,11.62569935,-0.309272082,-0.154687532,-0.201034709,-1.123086928,249,580,767,1354,737.5
488,nonmilitary,lemma,1,1,1,0,2,0,-0.013787624,1025.233696,3.010822871,3.010822871,-0.369766177,-0.132395111,-0.201034709,-2.225474205,141,580,1731.5,488,735.125
613,neurosurgical,lemma,1,1,0,0,5,0,0.08961711,4837,3.684576087,3.684576087,-0.365035048,-0.154687532,-0.1934721,-0.654087762,499,1060.5,767,613,734.875
461,morphological,lemma,1,1,0,0,3,0,0.121208978,827.3815789,2.917705847,2.917705847,-0.370420049,-0.154687532,-0.198513839,-0.174003041,938,772.5,767,461,734.625
224,handicapped,lemma,1,1,0,0,3,0,0.133749398,190.7411527,2.280444403,2.280444403,-0.374894931,-0.154687532,-0.198513839,0.016567004,1175,772.5,767,224,734.625
749,unimportant,lemma,2,1,0,0,3,0,0.101883282,197.7389937,2.29609232,4.592184639,-0.358661775,-0.154687532,-0.198513839,-0.467685306,649,772.5,767,749,734.375
164,resilient,lemma,1,1,0,0,11,0,0.092654754,138.9123711,2.142740924,2.142740924,-0.375861892,-0.154687532,-0.178346884,-0.607926311,529,1476.5,767,164,734.125
84,sandy,lemma,1,1,0,0,6,0,0.12021131,68.74744898,1.837256587,1.837256587,-0.378007018,-0.154687532,-0.190951231,-0.189164075,924,1161.5,767,84,734.125
12,credentialing,token,14,1,3,0,1,0,0.089123955,NA,NA,NA,NA,-0.08781027,-0.203555578,-0.661581977,490,298.5,2140.5,6.5,733.875
1113,deleterious,lemma,3,1,0,0,1,0,0.109285152,374.2916667,2.573210158,7.719630474,-0.336700694,-0.154687532,-0.203555578,-0.355203049,756,298.5,767,1113,733.625
115,serial,lemma,1,1,0,0,3,0,0.138770265,94.55789474,1.975697794,1.975697794,-0.377034877,-0.154687532,-0.198513839,0.092866435,1279,772.5,767,115,733.375
324,biochemical,lemma,1,1,0,0,2,0,0.137946459,311.2920792,2.49316807,2.49316807,-0.373401175,-0.154687532,-0.201034709,0.080347494,1260,580,767,324,732.75
1295,five-star,lemma,4,2,0,0,1,0,0.095666896,406.5581897,2.609122714,10.43649086,-0.317622764,-0.154687532,-0.203555578,-0.562152405,570,298.5,767,1295,732.625
238,publicized,lemma,1,1,0,0,3,0,0.13268825,197.5319372,2.295637323,2.295637323,-0.374788246,-0.154687532,-0.198513839,0.000441315,1152,772.5,767,238,732.375
927,versatile,lemma,3,2,0,0,1,0,0.121187802,96.69041517,1.985383425,5.956150275,-0.34908394,-0.154687532,-0.203555578,-0.174324848,937,298.5,767,926.5,732.25
1315,one-to-one,lemma,4,1,0,0,2,0,0.061020653,469.261194,2.671414641,10.68565857,-0.315873096,-0.154687532,-0.201034709,-1.088652835,263,580,767,1314.5,731.125
234,terrestrial,lemma,1,1,0,0,5,0,0.11609826,196.0945946,2.292465622,2.292465622,-0.374810517,-0.154687532,-0.1934721,-0.251667901,860,1060.5,767,234,730.375
934,forward-thinking,lemma,2,1,0,0,4,0,0.064999051,1025.233696,3.010822871,6.021645743,-0.348624028,-0.154687532,-0.19599297,-1.028195236,281,935,767,934.5,729.375
786,concomitant,lemma,2,1,1,0,0,0,0.073018502,272.6054913,2.4355346,4.8710692,-0.356703434,-0.132395111,-0.206076447,-0.906327937,340,59.5,1731.5,786,729.25
584,redefined,lemma,1,1,0,0,4,0,0.10018063,3092.508197,3.490310859,3.490310859,-0.366399188,-0.154687532,-0.19599297,-0.493559602,626,935,767,583.5,727.875
900,infinite,lemma,3,1,0,0,1,0,0.121744309,83.43343653,1.921340132,5.764020396,-0.350433086,-0.154687532,-0.203555578,-0.165867908,946,298.5,767,900,727.875
929,oceanographic,lemma,2,1,0,0,2,0,0.100575085,967.4,2.985606083,5.971212166,-0.348978175,-0.154687532,-0.201034709,-0.487565277,635,580,767,929,727.75
351,faith-based,token,1,1,0,0,8,0,0.088931359,368.4433594,2.566370733,2.566370733,-0.372887142,-0.154687532,-0.185909492,-0.664508763,488,1305,767,350.5,727.625
482,contraband,lemma,1,1,0,0,3,0,0.117763465,987.6596859,2.994607327,2.994607327,-0.369880043,-0.154687532,-0.198513839,-0.226362665,886,772.5,767,482,726.875
294,broad-based,lemma,1,1,0,0,5,0,0.110700322,264.2058824,2.421942483,2.421942483,-0.373901324,-0.154687532,-0.1934721,-0.333697475,784,1060.5,767,294,726.375
350,schematic,lemma,1,1,0,0,9,0,0.081579471,368.4433594,2.566370733,2.566370733,-0.372887142,-0.154687532,-0.183388623,-0.776231466,414,1372.5,767,350.5,726
1160,secretarial,lemma,3,1,0,0,1,0,0.104502106,637.3074324,2.804348983,8.41304695,-0.331831489,-0.154687532,-0.203555578,-0.42788844,678,298.5,767,1160,725.875
1081,macro-level,token,2,1,1,0,0,0,-0.075026767,4601.04878,3.662856838,7.325713675,-0.339466797,-0.132395111,-0.206076447,-3.156092699,30,59.5,1731.5,1081,725.5
1001,allergic,lemma,3,1,0,0,1,0,0.113613175,161.7864494,2.208942144,6.626826432,-0.344374419,-0.154687532,-0.203555578,-0.289432398,823,298.5,767,1001,722.375
359,docile,lemma,1,1,1,0,1,0,0.089590399,388.9546392,2.589898956,2.589898956,-0.372721926,-0.132395111,-0.203555578,-0.654493682,497,298.5,1731.5,359,721.5
920,cyclic,lemma,2,1,0,0,2,0,0.099549031,894.042654,2.951358239,5.902716478,-0.349459155,-0.154687532,-0.201034709,-0.50315768,612,580,767,920,719.75
240,inflated,lemma,1,1,0,0,4,0,0.12116258,199.2006336,2.299290715,2.299290715,-0.374762591,-0.154687532,-0.19599297,-0.174708133,935,935,767,240,719.25
305,reliant,lemma,1,1,0,0,2,0,0.135814809,286.6914894,2.457414801,2.457414801,-0.373652236,-0.154687532,-0.201034709,0.047953951,1225,580,767,305,719.25
838,one-dimensional,lemma,2,1,0,0,3,0,0.089523534,418.2771619,2.621464153,5.242928305,-0.354092221,-0.154687532,-0.198513839,-0.655509797,495,772.5,767,837.5,718
659,overweight,lemma,2,2,0,0,2,0,0.116404359,93.85223881,1.972444637,3.944889274,-0.363207116,-0.154687532,-0.201034709,-0.247016277,866,580,767,659,718
741,recurrent,lemma,2,2,0,0,2,0,0.110436311,191.1276596,2.281323542,4.562647083,-0.358869189,-0.154687532,-0.201034709,-0.337709503,779,580,767,741,716.75
393,hardy,lemma,1,1,0,0,2,0,0.131210794,462.3602941,2.664980531,2.664980531,-0.372194699,-0.154687532,-0.201034709,-0.022010802,1123,580,767,393,715.75
500,self-selected,token,1,1,0,0,13,0,-0.081982487,1186.433962,3.07424357,3.07424357,-0.369320834,-0.154687532,-0.173305145,-3.261795053,18,1577.5,767,500,715.625
825,unplanned,lemma,2,1,0,0,4,0,0.072546739,378.8012048,2.578411352,5.156822703,-0.354696858,-0.154687532,-0.19599297,-0.913497066,334,935,767,825,715.25
271,unfounded,lemma,1,1,1,0,0,0,0.111607911,234.0483871,2.369305653,2.369305653,-0.374270943,-0.132395111,-0.206076447,-0.319905331,799,59.5,1731.5,271,715.25
795,marketable,lemma,2,2,0,0,1,0,0.124721576,289.7741935,2.462059706,4.924119412,-0.356330913,-0.154687532,-0.203555578,-0.120623967,995,298.5,767,795,713.875
170,forgiving,lemma,1,1,0,0,4,0,0.124117862,141.8368421,2.151789053,2.151789053,-0.375798355,-0.154687532,-0.19599297,-0.129798291,982,935,767,170,713.5
381,laborious,lemma,1,1,0,0,2,0,0.130898406,434.6612903,2.638150965,2.638150965,-0.372383098,-0.154687532,-0.201034709,-0.026757988,1115,580,767,381,710.75
971,top-performing,lemma,2,1,1,0,0,0,-0.05322116,1509.144,3.178730681,6.357461363,-0.346265914,-0.132395111,-0.206076447,-2.824724554,79,59.5,1731.5,971,710.25
147,lush,lemma,1,1,0,0,7,0,0.10512988,126.3093405,2.101435467,2.101435467,-0.376151941,-0.154687532,-0.188430362,-0.418348494,688,1239,767,147,710.25
1316,company-wide,lemma,3,1,0,0,1,0,0.085364449,3772.86,3.57667069,10.73001207,-0.315561643,-0.154687532,-0.203555578,-0.71871318,451,298.5,767,1316,708.125
1313,urological,lemma,3,1,0,0,2,0,0.034482655,3627.75,3.559637351,10.67891205,-0.31592047,-0.154687532,-0.201034709,-1.491936594,172,580,767,1313,708
1177,microscopic,lemma,4,3,0,0,2,0,0.068099946,140.359375,2.147241426,8.588965703,-0.330596178,-0.154687532,-0.201034709,-0.981072603,303,580,767,1177,706.75
285,one-hour,lemma,1,1,0,0,7,0,0.093215314,250.1896552,2.398269349,2.398269349,-0.374067558,-0.154687532,-0.188430362,-0.599407785,535,1239,767,285,706.5
129,nude,lemma,1,1,1,0,1,0,0.103737975,110.5762016,2.043661668,2.043661668,-0.376557631,-0.132395111,-0.203555578,-0.43950054,666,298.5,1731.5,129,706.25
808,lenient,lemma,2,1,0,0,2,0,0.104019392,330.9526316,2.519765839,5.039531677,-0.355520482,-0.154687532,-0.201034709,-0.435223993,670,580,767,808,706.25
683,mission-driven,token,1,1,1,0,1,0,-0.041099149,11790.1875,4.071520712,4.071520712,-0.362317903,-0.132395111,-0.203555578,-2.640512846,107,298.5,1731.5,682.5,704.875
1654,paraprofessional,token,6,1,0,0,1,0,-0.046510717,2143.670455,3.331158022,19.98694813,-0.250558974,-0.154687532,-0.203555578,-2.722749544,96,298.5,767,1654,703.875
297,adaptable,lemma,1,1,0,0,1,0,0.147005021,267.1997167,2.426835993,2.426835993,-0.373866962,-0.154687532,-0.203555578,0.218005619,1449,298.5,767,298,703.125
250,cautionary,lemma,1,1,0,0,4,0,0.116033834,205.4934641,2.312798013,2.312798013,-0.374667742,-0.154687532,-0.19599297,-0.252646945,858,935,767,250,702.5
976,preferable,lemma,3,1,0,0,1,0,0.109827158,135.5193966,2.132001459,6.396004377,-0.345995263,-0.154687532,-0.203555578,-0.346966485,764,298.5,767,976,701.375
292,oceanic,lemma,1,1,0,0,2,0,0.133149422,258.0615595,2.411723317,2.411723317,-0.373973084,-0.154687532,-0.201034709,0.007449497,1166,580,767,292,701.25
156,oriental,lemma,1,1,0,0,1,0,0.154226185,132.1955151,2.121216721,2.121216721,-0.376013036,-0.154687532,-0.203555578,0.327741792,1581,298.5,767,156,700.625
711,synonymous,lemma,2,1,0,0,1,0,0.126516154,140.5685544,2.147888179,4.295776357,-0.360743169,-0.154687532,-0.203555578,-0.093352725,1024,298.5,767,711,700.125
268,permissible,lemma,1,1,0,0,3,0,0.124325016,231.4638037,2.364483086,2.364483086,-0.374304807,-0.154687532,-0.198513839,-0.126650287,986,772.5,767,268,698.375
257,malicious,lemma,1,1,0,0,2,0,0.134204088,213.6387316,2.329679991,2.329679991,-0.374549196,-0.154687532,-0.201034709,0.023476688,1189,580,767,257,698.25
322,all-important,lemma,1,1,0,0,8,0,0.079558976,309.7586207,2.491023402,2.491023402,-0.373416235,-0.154687532,-0.185909492,-0.806935854,397,1305,767,322,697.75
935,preoperative,token,2,2,0,0,4,0,0.00281449,1025.233696,3.010822871,6.021645743,-0.348624028,-0.154687532,-0.19599297,-1.973180753,150,935,767,934.5,696.625
865,age-related,lemma,2,1,0,0,2,0,0.095953858,551.5877193,2.741614588,5.483229177,-0.352404816,-0.154687532,-0.201034709,-0.557791604,574,580,767,865,696.5
1438,well-informed,lemma,5,1,0,0,1,0,0.065071311,521.1132597,2.716932124,13.58466062,-0.295516158,-0.154687532,-0.203555578,-1.027097142,282,298.5,767,1438,696.375
249,unprotected,lemma,1,1,0,0,6,0,0.09906435,202.8419355,2.307157746,2.307157746,-0.374707349,-0.154687532,-0.190951231,-0.510523118,607,1161.5,767,249,696.125
72,eternal,lemma,1,1,0,0,5,0,0.117453224,59.56520366,1.774992631,1.774992631,-0.378444239,-0.154687532,-0.1934721,-0.231077235,880,1060.5,767,72,694.875
828,high-pressure,lemma,2,2,0,0,4,0,0.058381546,390.5652174,2.591693564,5.183387127,-0.354510322,-0.154687532,-0.19599297,-1.128757923,246,935,767,828,694
796,gastrointestinal,lemma,2,1,0,0,2,0,0.100449672,297.544164,2.473551437,4.947102873,-0.356169522,-0.154687532,-0.201034709,-0.489471113,631,580,767,796,693.5
881,rank-and-file,lemma,2,1,0,0,4,0,0.043537264,612.4772727,2.787089978,5.574179956,-0.351766155,-0.154687532,-0.19599297,-1.354338538,187,935,767,881,692.5
258,transcendent,lemma,1,1,0,0,9,0,0.076832538,216.3337156,2.335124209,2.335124209,-0.374510967,-0.154687532,-0.183388623,-0.848368064,371,1372.5,767,258,692.125
196,worldly,lemma,1,1,0,0,5,0,0.108747796,164.3231707,2.215698806,2.215698806,-0.375349578,-0.154687532,-0.1934721,-0.363368971,745,1060.5,767,196,692.125
494,invertebrate,lemma,1,1,0,0,3,0,0.107781783,1109.664706,3.045191773,3.045191773,-0.369524837,-0.154687532,-0.198513839,-0.378048953,729,772.5,767,494,690.625
53,vivid,lemma,1,1,0,0,5,0,0.117544005,47.20795796,1.674015215,1.674015215,-0.379153307,-0.154687532,-0.1934721,-0.229697689,882,1060.5,767,53,690.625
246,illegitimate,lemma,1,1,0,0,4,0,0.11241998,201.1119403,2.303437856,2.303437856,-0.37473347,-0.154687532,-0.19599297,-0.307564742,811,935,767,246,689.75
477,deterministic,lemma,1,1,0,0,1,0,0.135429854,957.5786802,2.981174468,2.981174468,-0.369974369,-0.154687532,-0.203555578,0.042103995,1216,298.5,767,477.5,689.75
794,voluminous,lemma,2,2,0,0,2,0,0.099730785,287.1278539,2.458075325,4.91615065,-0.35638687,-0.154687532,-0.201034709,-0.500395666,617,580,767,794,689.5
1138,family-owned,lemma,3,2,0,0,1,0,0.094001731,462.3602941,2.664980531,7.994941594,-0.334767445,-0.154687532,-0.203555578,-0.587457035,547,298.5,767,1138,687.625
484,interrupted,lemma,1,1,0,0,1,0,0.134469685,998.1111111,2.99917889,2.99917889,-0.369847941,-0.154687532,-0.203555578,0.027512819,1197,298.5,767,484,686.625
291,longer-term,lemma,1,1,0,0,5,0,0.100229778,257.7090164,2.411129613,2.411129613,-0.373977253,-0.154687532,-0.1934721,-0.492812725,627,1060.5,767,291,686.375
162,mindful,lemma,1,1,0,0,1,0,0.149825085,137.2947598,2.137653962,2.137653962,-0.375897613,-0.154687532,-0.203555578,0.260860617,1509,298.5,767,162,684.125
413,ingrained,lemma,1,1,0,0,3,0,0.110679323,528.4117647,2.722972478,2.722972478,-0.371787477,-0.154687532,-0.198513839,-0.334016575,783,772.5,767,413,683.875
608,post-production,lemma,1,1,0,0,3,0,0.097371854,4491.5,3.652391404,3.652391404,-0.36526105,-0.154687532,-0.198513839,-0.536243065,587,772.5,767,608.5,683.75
178,recycled,lemma,1,1,0,0,4,0,0.115630768,149.3610451,2.174237344,2.174237344,-0.375640722,-0.154687532,-0.19599297,-0.258772116,853,935,767,178,683.25
649,office-based,token,1,1,2,0,0,0,-0.086743006,7255.5,3.860667346,3.860667346,-0.363798526,-0.11010269,-0.206076447,-3.33413812,14,59.5,2009,648.5,682.75
813,abrasive,lemma,2,2,0,0,1,0,0.115572795,347.4088398,2.540840865,5.08168173,-0.355224502,-0.154687532,-0.203555578,-0.259653109,851,298.5,767,813,682.375
319,amiable,lemma,1,1,0,0,2,0,0.128180378,302.7977528,2.481152648,2.481152648,-0.373485548,-0.154687532,-0.201034709,-0.068062414,1062,580,767,319,682
363,doable,lemma,1,1,0,0,5,0,0.092911689,401.3680851,2.603542836,2.603542836,-0.372626118,-0.154687532,-0.1934721,-0.60402181,533,1060.5,767,363,680.875
909,relativistic,lemma,2,1,0,0,2,0,0.086970056,827.3815789,2.917705847,5.835411695,-0.349931773,-0.154687532,-0.201034709,-0.694313632,465,580,767,908.5,680.125
361,single-minded,lemma,1,1,1,0,1,0,0.071038869,392.1891892,2.593495618,2.593495618,-0.37269667,-0.132395111,-0.203555578,-0.936411359,325,298.5,1731.5,361,679
309,single-family,lemma,1,1,0,0,6,0,0.087566614,290.6671803,2.463395998,2.463395998,-0.373610236,-0.154687532,-0.190951231,-0.685248059,475,1161.5,767,309,678.125
242,six-year,lemma,1,1,0,0,3,0,0.120677774,199.8336864,2.3006687,2.3006687,-0.374752915,-0.154687532,-0.198513839,-0.18207547,931,772.5,767,242,678.125
527,immersive,token,1,1,1,0,0,0,0.078933066,1598.669492,3.203758687,3.203758687,-0.368411372,-0.132395111,-0.206076447,-0.816447469,392,59.5,1731.5,526.5,677.375
383,six-day,lemma,1,1,1,0,0,0,0.092903001,436.6736111,2.640156948,2.640156948,-0.372369012,-0.132395111,-0.206076447,-0.604153836,532,59.5,1731.5,383,676.5
1466,home-based,lemma,5,1,0,0,1,0,0.033517647,661.9052632,2.820795834,14.10397917,-0.291869477,-0.154687532,-0.203555578,-1.506601308,169,298.5,767,1466,675.125
1581,problem-based,token,5,1,0,0,1,0,-0.062885129,2815.567164,3.449565892,17.24782946,-0.269793203,-0.154687532,-0.203555578,-2.971582727,52,298.5,767,1581,674.625
485,obtainable,lemma,1,1,0,0,4,0,0.089897008,1003.420213,3.001482845,3.001482845,-0.369831763,-0.154687532,-0.19599297,-0.649834307,507,935,767,485,673.5
355,mythological,lemma,1,1,0,0,1,0,0.138487003,374.2916667,2.573210158,2.573210158,-0.372839115,-0.154687532,-0.203555578,0.088561862,1272,298.5,767,355,673.125
186,dissatisfied,lemma,1,1,0,0,1,0,0.146782799,156.1614238,2.19357376,2.19357376,-0.375504941,-0.154687532,-0.203555578,0.214628635,1441,298.5,767,186,673.125
138,tolerant,lemma,1,1,0,0,4,0,0.115599648,118.1973684,2.072607807,2.072607807,-0.37635437,-0.154687532,-0.19599297,-0.259245036,852,935,767,138,673
577,nation-wide,lemma,1,1,0,0,2,0,0.109916377,2994.333333,3.476300145,3.476300145,-0.366497572,-0.154687532,-0.201034709,-0.34561066,766,580,767,577.5,672.625
676,non-uniform,lemma,1,1,1,0,0,0,0.053059032,11096.64706,4.045191773,4.045191773,-0.362502787,-0.132395111,-0.206076447,-1.209641324,216,59.5,1731.5,677,671
511,on-the-ground,token,1,1,0,0,6,0,0.057331532,1376.956204,3.138920127,3.138920127,-0.368866672,-0.154687532,-0.190951231,-1.144714431,240,1161.5,767,511,669.875
611,misaligned,lemma,1,1,1,0,0,0,0.062198489,4716.075,3.673580703,3.673580703,-0.365112258,-0.132395111,-0.206076447,-1.070753884,270,59.5,1731.5,611.5,668.125
472,anticipatory,lemma,1,1,0,0,3,0,0.102766115,906.9375,2.957577359,2.957577359,-0.37014007,-0.154687532,-0.198513839,-0.454269367,656,772.5,767,472.5,667
824,yearlong,lemma,2,1,0,0,1,0,0.110211352,378.0420842,2.577540149,5.155080298,-0.354709094,-0.154687532,-0.203555578,-0.341128081,775,298.5,767,824,666.125
469,conductive,lemma,1,1,1,0,0,0,0.080413128,881.5093458,2.945226921,2.945226921,-0.370226795,-0.132395111,-0.206076447,-0.793955767,403,59.5,1731.5,469,665.75
1153,public-private,lemma,3,1,0,0,1,0,0.084510458,563.1134328,2.750595887,8.251787662,-0.332963859,-0.154687532,-0.203555578,-0.731690834,442,298.5,767,1153,665.125
1000,dynamical,lemma,2,1,0,0,1,0,0.097796938,2050.467391,3.311852867,6.623705734,-0.344396332,-0.154687532,-0.203555578,-0.529783295,594,298.5,767,1000,664.875
212,tired,lemma,2,1,0,0,3,0,0.118691016,13.33731618,1.125068447,2.250136893,-0.375107752,-0.154687532,-0.198513839,-0.212267173,899,772.5,767,212,662.625
1008,solvent,lemma,2,1,0,0,1,0,0.09628257,2219.329412,3.346221769,6.692443537,-0.343913652,-0.154687532,-0.203555578,-0.552796341,576,298.5,767,1008,662.375
39,funny,lemma,1,1,0,0,5,0,0.110643337,37.57828685,1.574936977,1.574936977,-0.37984904,-0.154687532,-0.1934721,-0.334563446,782,1060.5,767,39,662.125
570,site-based,token,1,1,0,0,7,0,-0.057095965,2774.161765,3.443131782,3.443131782,-0.366730482,-0.154687532,-0.188430362,-2.883607903,70,1239,767,569.5,661.375
